Distrito,Cluster,OLT,F,S,P,Cuenta,Código QR,Capacidad,Latitud,Longitud,NOMBRE_SPLITTER,Ubicacion
COACALCO,COACALCO,COACALCO_DF,0,1,4,0109643941,TP579738,1:8,19.627539330737246,-99.09907825291157,TP579738,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0113167562,TP579738,1:8,19.627539330737246,-99.09907825291157,TP579738,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0108716093,TP579739,1:16,19.627319852868318,-99.09952618181705,TP579739,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0141422060,TP579739,1:16,19.627319852868318,-99.09952618181705,TP579739,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0106408452,TP579739,1:16,19.627319852868318,-99.09952618181705,TP579739,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0107271327,TP579739,1:16,19.627319852868318,-99.09952618181705,TP579739,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0103477396,TP579739,1:16,19.627319852868318,-99.09952618181705,TP579739,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0110241682,TP579739,1:16,19.627319852868318,-99.09952618181705,TP579739,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0108334644,TP579739,1:16,19.627319852868318,-99.09952618181705,TP579739,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0123982412,TP579740,1:16,19.627487540303125,-99.09982826560736,TP579740,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0111976623,TP579740,1:16,19.627487540303125,-99.09982826560736,TP579740,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0102046910,TP579740,1:16,19.627487540303125,-99.09982826560736,TP579740,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0140772804,TP579740,1:16,19.627487540303125,-99.09982826560736,TP579740,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0109925546,TP579740,1:16,19.627487540303125,-99.09982826560736,TP579740,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0142529580,TP579741,1:8,19.627589542178796,-99.10014074295759,TP579741,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0106833297,TP579741,1:8,19.627589542178796,-99.10014074295759,TP579741,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0104485394,TP579741,1:8,19.627589542178796,-99.10014074295759,TP579741,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0140145228,TP579741,1:8,19.627589542178796,-99.10014074295759,TP579741,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0130945194,TP579741,1:8,19.627589542178796,-99.10014074295759,TP579741,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0106418876,TP579741,1:8,19.627589542178796,-99.10014074295759,TP579741,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,4,0134898789,TP579741,1:8,19.627589542178796,-99.10014074295759,TP579741,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,5,0114996528,TP792275,1:16,19.634612357683938,-99.10279680043459,TP792275,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,5,0142887988,TP792275,1:16,19.634612357683938,-99.10279680043459,TP792275,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,5,0118674047,TP792275,1:16,19.634612357683938,-99.10279680043459,TP792275,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,5,0200916571,TP792275,1:16,19.634612357683938,-99.10279680043459,TP792275,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,5,0200657057,TP792275,1:16,19.634612357683938,-99.10279680043459,TP792275,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,5,0136057926,TP792275,1:16,19.634612357683938,-99.10279680043459,TP792275,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,5,0200409675,TP792275,1:16,19.634612357683938,-99.10279680043459,TP792275,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,5,0116508197,TP792275,1:16,19.634612357683938,-99.10279680043459,TP792275,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,5,0113236348,TP792275,1:16,19.634612357683938,-99.10279680043459,TP792275,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,5,0106626963,TP792275,1:16,19.634612357683938,-99.10279680043459,TP792275,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,5,0200331552,TP792275,1:16,19.634612357683938,-99.10279680043459,TP792275,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,5,0121429380,TP792275,1:16,19.634612357683938,-99.10279680043459,TP792275,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,5,0200192601,TP1078093,1:16,19.634412783731563,-99.10271901637316,TP1078093,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,5,0200895769,TP1326006,1:8,19.633114283858802,-99.11783091723919,Generico,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,5,0200099496,TP1326006,1:8,19.633114283858802,-99.11783091723919,Generico,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,5,0200696397,TP1326006,1:8,19.633114283858802,-99.11783091723919,Generico,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0142771354,TP83657,1:16,19.629887567271265,-99.09307815134525,1-8,Subterráneo
COACALCO,COACALCO,COACALCO_DF,0,1,6,0119294166,TP83657,1:16,19.629887567271265,-99.09307815134525,1-8,Subterráneo
COACALCO,COACALCO,COACALCO_DF,0,1,6,0101055260,TP83657,1:16,19.629887567271265,-99.09307815134525,1-8,Subterráneo
COACALCO,COACALCO,COACALCO_DF,0,1,6,0102669565,TP478715,1:16,19.63368332619453,-99.08868435770273,TP478715,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0101713673,TP478715,1:16,19.63368332619453,-99.08868435770273,TP478715,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0100174020,TP478715,1:16,19.63368332619453,-99.08868435770273,TP478715,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0103899027,TP478715,1:16,19.63368332619453,-99.08868435770273,TP478715,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0104901145,TP478715,1:16,19.63368332619453,-99.08868435770273,TP478715,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0140717453,TP478715,1:16,19.63368332619453,-99.08868435770273,TP478715,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0102708023,TP478715,1:16,19.63368332619453,-99.08868435770273,TP478715,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0100981687,TP976055,1:16,19.628711874329934,-99.09340471029282,poste,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0140312569,TP976055,1:16,19.628711874329934,-99.09340471029282,poste,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0106771064,TP976055,1:16,19.628711874329934,-99.09340471029282,poste,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0121056028,TP976055,1:16,19.628711874329934,-99.09340471029282,poste,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0140096327,TP976055,1:16,19.628711874329934,-99.09340471029282,poste,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0141594527,TP976055,1:16,19.628711874329934,-99.09340471029282,poste,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0141200882,TP976055,1:16,19.628711874329934,-99.09340471029282,poste,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0102867964,TP976055,1:16,19.628711874329934,-99.09340471029282,poste,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0112160200,TP976055,1:16,19.628711874329934,-99.09340471029282,poste,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0134916292,TP976055,1:16,19.628711874329934,-99.09340471029282,poste,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0140436362,TP976055,1:16,19.628711874329934,-99.09340471029282,poste,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0143057588,TP976055,1:16,19.628711874329934,-99.09340471029282,poste,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0109280239,TP976055,1:16,19.628711874329934,-99.09340471029282,poste,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0140149219,TPYF0001999,1:8,19.630881673202996,-99.08934250473976,TPYF0001999,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0140611792,TPYF0001999,1:8,19.630881673202996,-99.08934250473976,TPYF0001999,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0136175215,TPYF0001999,1:8,19.630881673202996,-99.08934250473976,TPYF0001999,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0140976550,TPYF0001999,1:8,19.630881673202996,-99.08934250473976,TPYF0001999,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0106702728,TPYF0001999,1:8,19.630881673202996,-99.08934250473976,TPYF0001999,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0129834914,TPYF0001999,1:8,19.630881673202996,-99.08934250473976,TPYF0001999,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,6,0120765907,TPYF0001999,1:8,19.630881673202996,-99.08934250473976,TPYF0001999,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,7,0103296828,TP792306,1:8,19.631662616781746,-99.11123435944319,TP792306,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,7,0106435353,TP792306,1:8,19.631662616781746,-99.11123435944319,TP792306,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,7,0105405968,TP792306,1:8,19.631662616781746,-99.11123435944319,TP792306,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,7,0125112447,TP792306,1:8,19.631662616781746,-99.11123435944319,TP792306,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,7,0104064055,TP792306,1:8,19.631662616781746,-99.11123435944319,TP792306,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,7,0100499779,TP792306,1:8,19.631662616781746,-99.11123435944319,TP792306,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,7,0141796394,TP792306,1:8,19.631662616781746,-99.11123435944319,TP792306,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,7,0130139440,TP792306,1:8,19.631662616781746,-99.11123435944319,TP792306,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0113074556,TP537614,1:16,19.638360007300495,-99.08190540969372,TP537614,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0105270413,TP537614,1:16,19.638360007300495,-99.08190540969372,TP537614,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0105375330,TP537614,1:16,19.638360007300495,-99.08190540969372,TP537614,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0104319521,TP537614,1:16,19.638360007300495,-99.08190540969372,TP537614,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0105599626,TP537614,1:16,19.638360007300495,-99.08190540969372,TP537614,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0143229847,TP537620,1:16,19.63777835053087,-99.08414371311665,TP537620,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0140711183,TP537620,1:16,19.63777835053087,-99.08414371311665,TP537620,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0103016092,TP537620,1:16,19.63777835053087,-99.08414371311665,TP537620,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0130783321,TP537620,1:16,19.63777835053087,-99.08414371311665,TP537620,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0100632055,TP537620,1:16,19.63777835053087,-99.08414371311665,TP537620,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0104279473,TP537620,1:16,19.63777835053087,-99.08414371311665,TP537620,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0140805054,TP537620,1:16,19.63777835053087,-99.08414371311665,TP537620,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0104773366,TP537620,1:16,19.63777835053087,-99.08414371311665,TP537620,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0141509859,TP537620,1:16,19.63777835053087,-99.08414371311665,TP537620,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0103213893,TP537620,1:16,19.63777835053087,-99.08414371311665,TP537620,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0106945036,TP537620,1:16,19.63777835053087,-99.08414371311665,TP537620,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0142491803,TP792311,1:8,19.634162368595558,-99.0842342376709,TP792311,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0101071790,TP792311,1:8,19.634162368595558,-99.0842342376709,TP792311,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0105412601,TP792311,1:8,19.634162368595558,-99.0842342376709,TP792311,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0119005397,TP792311,1:8,19.634162368595558,-99.0842342376709,TP792311,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0105761045,TP792311,1:8,19.634162368595558,-99.0842342376709,TP792311,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0101339110,TP792311,1:8,19.634162368595558,-99.0842342376709,TP792311,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0141408233,TP792311,1:8,19.634162368595558,-99.0842342376709,TP792311,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,8,0142966360,TP792311,1:8,19.634162368595558,-99.0842342376709,TP792311,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0102738828,TP631930,1:8,19.63534591614041,-99.10450235009193,TP631930,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0105839734,TP631930,1:8,19.63534591614041,-99.10450235009193,TP631930,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0105850462,TP631930,1:8,19.63534591614041,-99.10450235009193,TP631930,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0140032563,TP631930,1:8,19.63534591614041,-99.10450235009193,TP631930,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0112509066,TP631930,1:8,19.63534591614041,-99.10450235009193,TP631930,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0103651218,TP631934,1:16,19.634062581370785,-99.10070300102234,TP631934,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0121598973,TP631934,1:16,19.634062581370785,-99.10070300102234,TP631934,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0127315984,TP631934,1:16,19.634062581370785,-99.10070300102234,TP631934,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0200296269,TP631934,1:16,19.634062581370785,-99.10070300102234,TP631934,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0105757765,TP631934,1:16,19.634062581370785,-99.10070300102234,TP631934,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0113282295,TP631934,1:16,19.634062581370785,-99.10070300102234,TP631934,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0110917327,TP631934,1:16,19.634062581370785,-99.10070300102234,TP631934,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0200561807,TP631934,1:16,19.634062581370785,-99.10070300102234,TP631934,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0142094324,TP631934,1:16,19.634062581370785,-99.10070300102234,TP631934,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0140533895,TP631934,1:16,19.634062581370785,-99.10070300102234,TP631934,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0135676968,TP631934,1:16,19.634062581370785,-99.10070300102234,TP631934,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0107440415,TP792654,1:16,19.633362490142165,-99.10307809710503,TP792664,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0103195412,TP792654,1:16,19.633362490142165,-99.10307809710503,TP792664,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0100184309,TP792654,1:16,19.633362490142165,-99.10307809710503,TP792664,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0115471636,TP792654,1:16,19.633362490142165,-99.10307809710503,TP792664,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0105200214,TP792654,1:16,19.633362490142165,-99.10307809710503,TP792664,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0111635288,TP792654,1:16,19.633362490142165,-99.10307809710503,TP792664,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0106239142,TP792654,1:16,19.633362490142165,-99.10307809710503,TP792664,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0124107186,TP792654,1:16,19.633362490142165,-99.10307809710503,TP792664,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0115452811,TP792654,1:16,19.633362490142165,-99.10307809710503,TP792664,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0106689561,TP792654,1:16,19.633362490142165,-99.10307809710503,TP792664,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0120716422,TP969152,1:8,19.63322891352588,-99.09740254282951,1-8,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0200819944,TP969152,1:8,19.63322891352588,-99.09740254282951,1-8,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0200768872,TP969152,1:8,19.63322891352588,-99.09740254282951,1-8,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0141610621,TP969152,1:8,19.63322891352588,-99.09740254282951,1-8,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0140041228,TP969152,1:8,19.63322891352588,-99.09740254282951,1-8,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,9,0142652162,TP969152,1:8,19.63322891352588,-99.09740254282951,1-8,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0141812801,TP579296,1:16,19.623498363529706,-99.08740561455488,TP579296,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0143226672,TP579296,1:16,19.623498363529706,-99.08740561455488,TP579296,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0102817512,TP579296,1:16,19.623498363529706,-99.08740561455488,TP579296,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0107042676,TP579296,1:16,19.623498363529706,-99.08740561455488,TP579296,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0106084089,TP579296,1:16,19.623498363529706,-99.08740561455488,TP579296,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0111226533,TP579296,1:16,19.623498363529706,-99.08740561455488,TP579296,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0103160912,TP579296,1:16,19.623498363529706,-99.08740561455488,TP579296,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0104190920,TP579296,1:16,19.623498363529706,-99.08740561455488,TP579296,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0100321107,TP579296,1:16,19.623498363529706,-99.08740561455488,TP579296,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0105387756,TP579620,1:16,19.626487413218737,-99.0856095403433,TP579620,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0103691957,TP579620,1:16,19.626487413218737,-99.0856095403433,TP579620,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0105262988,TP579620,1:16,19.626487413218737,-99.0856095403433,TP579620,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0105946581,TP579620,1:16,19.626487413218737,-99.0856095403433,TP579620,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0105382744,TP579620,1:16,19.626487413218737,-99.0856095403433,TP579620,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0200749985,TP579815,1:8,19.624720833149453,-99.08540837466717,TP579815,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0140494476,TP579815,1:8,19.624720833149453,-99.08540837466717,TP579815,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0104956159,TP579815,1:8,19.624720833149453,-99.08540837466717,TP579815,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0140908902,TP579815,1:8,19.624720833149453,-99.08540837466717,TP579815,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0141035600,TP579815,1:8,19.624720833149453,-99.08540837466717,TP579815,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0102670220,TP579815,1:8,19.624720833149453,-99.08540837466717,TP579815,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0200870932,TP579815,1:8,19.624720833149453,-99.08540837466717,TP579815,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0142667616,TP651371,1:16,19.6250625,-99.0866719,TP651371,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0101071734,TP651371,1:16,19.6250625,-99.0866719,TP651371,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0105032255,TP651371,1:16,19.6250625,-99.0866719,TP651371,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0143162919,TP651371,1:16,19.6250625,-99.0866719,TP651371,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,10,0104104332,TP651371,1:16,19.6250625,-99.0866719,TP651371,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0103697898,TP579825,1:16,19.621970816088176,-99.09835942089558,TP579825,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0107907168,TP579825,1:16,19.621970816088176,-99.09835942089558,TP579825,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0131062457,TP579825,1:16,19.621970816088176,-99.09835942089558,TP579825,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0143050856,TP579825,1:16,19.621970816088176,-99.09835942089558,TP579825,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0115371724,TP579825,1:16,19.621970816088176,-99.09835942089558,TP579825,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0111462070,TP579825,1:16,19.621970816088176,-99.09835942089558,TP579825,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0116182075,TP579825,1:16,19.621970816088176,-99.09835942089558,TP579825,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0104513113,TP579825,1:16,19.621970816088176,-99.09835942089558,TP579825,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0142451631,TP579825,1:16,19.621970816088176,-99.09835942089558,TP579825,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0101385662,TP579825,1:16,19.621970816088176,-99.09835942089558,TP579825,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0132774140,TP579825,1:16,19.621970816088176,-99.09835942089558,TP579825,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0142648934,TP579825,1:16,19.621970816088176,-99.09835942089558,TP579825,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0140195957,TP579825,1:16,19.621970816088176,-99.09835942089558,TP579825,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0118858158,TP579825,1:16,19.621970816088176,-99.09835942089558,TP579825,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0143108654,TP579825,1:16,19.621970816088176,-99.09835942089558,TP579825,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0133669248,TP579825,1:16,19.621970816088176,-99.09835942089558,TP579825,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0117353838,TP792017,1:16,19.623757321962536,-99.09522861242294,TP792017,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0121959283,TP792017,1:16,19.623757321962536,-99.09522861242294,TP792017,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0105140911,TP792017,1:16,19.623757321962536,-99.09522861242294,TP792017,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0140519430,TP792017,1:16,19.623757321962536,-99.09522861242294,TP792017,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0140476930,TP792017,1:16,19.623757321962536,-99.09522861242294,TP792017,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0105193549,TP792017,1:16,19.623757321962536,-99.09522861242294,TP792017,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0105238975,TP792017,1:16,19.623757321962536,-99.09522861242294,TP792017,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0106521587,TP792017,1:16,19.623757321962536,-99.09522861242294,TP792017,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0104076695,TP792017,1:16,19.623757321962536,-99.09522861242294,TP792017,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0130473077,TP792017,1:16,19.623757321962536,-99.09522861242294,TP792017,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0104110741,TP792017,1:16,19.623757321962536,-99.09522861242294,TP792017,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0141072779,TP792017,1:16,19.623757321962536,-99.09522861242294,TP792017,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0101367421,TP792017,1:16,19.623757321962536,-99.09522861242294,TP792017,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0142329225,TP792017,1:16,19.623757321962536,-99.09522861242294,TP792017,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0140705738,TP792516,1:16,19.62406238709314,-99.09710951149464,TP7925016,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0141155194,TP792516,1:16,19.62406238709314,-99.09710951149464,TP7925016,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0117626398,TP792516,1:16,19.62406238709314,-99.09710951149464,TP7925016,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0106706767,TP792516,1:16,19.62406238709314,-99.09710951149464,TP7925016,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0105287013,TP792516,1:16,19.62406238709314,-99.09710951149464,TP7925016,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0134382084,TP792516,1:16,19.62406238709314,-99.09710951149464,TP7925016,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0104020016,TP792516,1:16,19.62406238709314,-99.09710951149464,TP7925016,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0115644081,TP792516,1:16,19.62406238709314,-99.09710951149464,TP7925016,Poste
COACALCO,COACALCO,COACALCO_DF,0,1,11,0142800194,TP792516,1:16,19.62406238709314,-99.09710951149464,TP7925016,Poste
