Orden de Trabajo,Cuenta de Cliente,Centro,Almacén,Cantidad,Número de Empleado,Orden de Servicio,Fecha de Ingreso,Descripcion de Material ,Categoria de Material,Tipo de Servicio,Empresa,Causa del Soporte,Costo Unitario,Costo Total,Geocerca
33798728,0142762827,RE29,0776,260,RCEE3CMXT5152,OS-61659926,46112,UNIFIBRA OPTICA DROP,Fibra Optica Carrete,Instalación,RCE 3,NA,3.13,813.8,COA_7
33798728,0142762827,RE29,0776,2,RCEE3CMXT5152,OS-61659926,46112,CONECTOR PREPULIDO 250UM,Conector  SC,Instalación,RCE 3,NA,19.13,38.26,COA_7
33798728,0142762827,RE29,0776,1,RCEE3CMXT5152,OS-61659926,46112,ONT FIBERHOME HG145F1,ONT,Instalación,RCE 3,NA,520.27,520.27,COA_7
33798840,0142762836,RE29,0876,2,RCEE3CMXT5340,OS-61660024,46112,CONECTOR PREPULIDO 250UM,Conector  SC,Instalación,RCE 3,NA,19.13,38.26,COA_7
33798840,0142762836,RE29,0876,187,RCEE3CMXT5340,OS-61660024,46112,UNIFIBRA OPTICA DROP,Fibra Optica Carrete,Instalación,RCE 3,NA,3.13,585.31,COA_7
33798840,0142762836,RE29,0876,1,RCEE3CMXT5340,OS-61660024,46112,ONT FIBERHOME HG145F1,ONT,Instalación,RCE 3,NA,520.27,520.27,COA_7
33798989,0142762790,RE29,0737,18,RCEE3CMXT5172,OS-61660140,46112,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Instalación,RCE 3,NA,9.07,163.26,COA_6
33798989,0142762790,RE29,0737,1,RCEE3CMXT5172,OS-61660140,46112,HUWEI ONT HG8145V5,ONT,Instalación,RCE 3,NA,#N/D,#N/D,COA_6
33798989,0142762790,RE29,0737,2,RCEE3CMXT5172,OS-61660140,46112,CAB UTP CAT 6 BLANCO OUTDOOR BOB 305MTS,UTP,Instalación,RCE 3,NA,6.43,12.86,COA_6
33798989,0142762790,RE29,0737,150,RCEE3CMXT5172,OS-61660140,46112,UNIFIBRA OPTICA DROP,Fibra Optica Carrete,Instalación,RCE 3,NA,3.13,469.5,COA_6
33798989,0142762790,RE29,0737,2,RCEE3CMXT5172,OS-61660140,46112,CONECTOR PREPULIDO 250UM,Conector  SC,Instalación,RCE 3,NA,19.13,38.26,COA_6
33798989,0142762790,RE29,0737,15,RCEE3CMXT5172,OS-61660140,46112,GRAPA P/CABLE COAX BCA CLAVO 3/4,Miselaneo,Instalación,RCE 3,NA,7.67,115.05,COA_6
33799194,0104133029,RE29,0512,10,RCEE3CMXT4599,OS-61660308,46112,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",9.07,90.7,COA_3
33799194,0104133029,RE29,0512,1,RCEE3CMXT4599,OS-61660308,46112,Drop 120m,Fibra Preconectorizada,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",409.96,409.96,COA_3
33799194,0104133029,RE29,0512,10,RCEE3CMXT4599,OS-61660308,46112,GRAPA P/CABLE COAX BCA CLAVO 3/4,Miselaneo,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",7.67,76.7,COA_3
33799251,0140786842,RE29,0829,14,RCEE3CMXT5262,OS-61660353,46112,GRAPA P/CABLE COAX BCA CLAVO 3/4,Miselaneo,Soporte,RCE 3,Trabajos de Planta Externa,7.67,107.38,COA_3
33799251,0140786842,RE29,0829,8,RCEE3CMXT5262,OS-61660353,46112,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Soporte,RCE 3,Trabajos de Planta Externa,9.07,72.56,COA_3
33799251,0140786842,RE29,0829,1,RCEE3CMXT5262,OS-61660353,46112,HEBILLA ACERO  5/8,Miselaneo,Soporte,RCE 3,Trabajos de Planta Externa,1.79,1.79,COA_3
33799251,0140786842,RE29,0829,2,RCEE3CMXT5262,OS-61660353,46112,CONECTOR RJ45 CAT 6,Conector UTP,Soporte,RCE 3,Trabajos de Planta Externa,1.89,3.78,COA_3
33799251,0140786842,RE29,0829,10,RCEE3CMXT5262,OS-61660353,46112,CAB UTP CAT 6 BLANCO OUTDOOR BOB 305MTS,UTP,Soporte,RCE 3,Trabajos de Planta Externa,6.43,64.3,COA_3
33799251,0140786842,RE29,0829,1,RCEE3CMXT5262,OS-61660353,46112,SELLO TIPO CANDADO MODELO 8001,Miselaneo,Soporte,RCE 3,Trabajos de Planta Externa,1.47,1.47,COA_3
33799251,0140786842,RE29,0829,1,RCEE3CMXT5262,OS-61660353,46112,Drop 120m,Fibra Preconectorizada,Soporte,RCE 3,Trabajos de Planta Externa,409.96,409.96,COA_3
33799251,0140786842,RE29,0829,4,RCEE3CMXT5262,OS-61660353,46112,HERRAJE TIPO D 5MM GALVANIZADO INMERSION,Miselaneo,Soporte,RCE 3,Trabajos de Planta Externa,10.29,41.16,COA_3
33799302,0142356540,RE29,0762,12,RCEE3CMXT5131,OS-61660393,46112,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Cambio De Domicilio,RCE 3,NA,9.07,108.84,COA_5
33799302,0142356540,RE29,0762,5,RCEE3CMXT5131,OS-61660393,46112,TENSOR PARA ACOMETIDA,Miselaneo,Cambio De Domicilio,RCE 3,NA,5.97,29.85,COA_5
33799302,0142356540,RE29,0762,1,RCEE3CMXT5131,OS-61660393,46112,Drop 120m,Fibra Preconectorizada,Cambio De Domicilio,RCE 3,NA,409.96,409.96,COA_5
33799393,0140545877,RE29,0761,1,RCEE3CMXT5127,OS-61660466,46112,Drop 120m,Fibra Preconectorizada,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",409.96,409.96,COA_3
33799393,0140545877,RE29,0761,1,RCEE3CMXT5127,OS-61660466,46112,ONT FIBERHOME HG145F1,ONT,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",520.27,520.27,COA_3
33799393,0140545877,RE29,0761,1,RCEE3CMXT5127,OS-61660466,46112,SELLO TIPO CANDADO MODELO 8001,Miselaneo,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",1.47,1.47,COA_3
33799393,0140545877,RE29,0761,15,RCEE3CMXT5127,OS-61660466,46112,CAB UTP CAT 6 BLANCO OUTDOOR BOB 305MTS,UTP,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",6.43,96.45,COA_3
33799393,0140545877,RE29,0761,2,RCEE3CMXT5127,OS-61660466,46112,CONECTOR RJ45 CAT 6,Conector UTP,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",1.89,3.78,COA_3
33799393,0140545877,RE29,0761,10,RCEE3CMXT5127,OS-61660466,46112,TENSOR PARA ACOMETIDA,Miselaneo,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",5.97,59.7,COA_3
33799393,0140545877,RE29,0761,2,RCEE3CMXT5127,OS-61660466,46112,HEBILLA ACERO  5/8,Miselaneo,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",1.79,3.58,COA_3
33799393,0140545877,RE29,0761,10,RCEE3CMXT5127,OS-61660466,46112,GRAPA P/CABLE COAX BCA CLAVO 3/4,Miselaneo,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",7.67,76.7,COA_3
33799393,0140545877,RE29,0761,10,RCEE3CMXT5127,OS-61660466,46112,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",9.07,90.7,COA_3
33799393,0140545877,RE29,0761,4,RCEE3CMXT5127,OS-61660466,46112,HERRAJE TIPO D 5MM GALVANIZADO INMERSION,Miselaneo,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",10.29,41.16,COA_3
33799501,0140701599,RE29,0608,1,RCEE3CMXT4751,OS-61660562,46112,CABLE RCA - MINI JACK STB,Miselaneo,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",12.35,12.35,COA_5
33799514,0142762411,RE29,0821,1,RCEE3CMXT5256,OS-61658300,46112,Drop 120m,Fibra Preconectorizada,Instalación,RCE 3,NA,409.96,409.96,COA_6
33799514,0142762411,RE29,0821,1,RCEE3CMXT5256,OS-61658300,46112,ONT FIBERHOME HG145F1,ONT,Instalación,RCE 3,NA,520.27,520.27,COA_6
33799539,0142759771,RE29,0857,1,RCEE3CMXT5303,OS-61660591,46112,Drop 50m,Fibra Preconectorizada,Instalación,RCE 3,NA,229.8,229.8,COA_3
33799539,0142759771,RE29,0857,1,RCEE3CMXT5303,OS-61660591,46112,DECODIFICADOR IPTV DIW377V MICROPHONES,STB,Instalación,RCE 3,NA,1222.11,1222.11,COA_3
33799539,0142759771,RE29,0857,1,RCEE3CMXT5303,OS-61660591,46112,ONT NP3081GC DE SDMC,ONT,Instalación,RCE 3,NA,603.61,603.61,COA_3
33799539,0142759771,RE29,0857,1,RCEE3CMXT5303,OS-61660591,46112,SELLO TIPO CANDADO MODELO 8001,Miselaneo,Instalación,RCE 3,NA,1.47,1.47,COA_3
33799539,0142759771,RE29,0857,10,RCEE3CMXT5303,OS-61660591,46112,CAB UTP CAT 6 BLANCO OUTDOOR BOB 305MTS,UTP,Instalación,RCE 3,NA,6.43,64.3,COA_3
33799539,0142759771,RE29,0857,2,RCEE3CMXT5303,OS-61660591,46112,CONECTOR RJ45 CAT 6,Conector UTP,Instalación,RCE 3,NA,1.89,3.78,COA_3
33799539,0142759771,RE29,0857,15,RCEE3CMXT5303,OS-61660591,46112,GRAPA P/CABLE COAX BCA CLAVO 3/4,Miselaneo,Instalación,RCE 3,NA,7.67,115.05,COA_3
33799539,0142759771,RE29,0857,15,RCEE3CMXT5303,OS-61660591,46112,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Instalación,RCE 3,NA,9.07,136.05,COA_3
33799544,0142762399,RE29,0612,240,RCEE3CMXT4755,OS-61658142,46112,UNIFIBRA OPTICA DROP,Fibra Optica Carrete,Instalación,RCE 3,NA,3.13,751.2,COA_5
33799544,0142762399,RE29,0612,1,RCEE3CMXT4755,OS-61658142,46112,FIBERHOME ONT 4GE 1POTS DUALBAND HG6145F,ONT,Instalación,RCE 3,NA,3.6,3.6,COA_5
33799544,0142762399,RE29,0612,1,RCEE3CMXT4755,OS-61658142,46112,DECODIFICADOR IPTV DIW377V MICROPHONES,STB,Instalación,RCE 3,NA,1222.11,1222.11,COA_5
33799544,0142762399,RE29,0612,1,RCEE3CMXT4755,OS-61658142,46112,CABLE RCA - MINI JACK STB,Miselaneo,Instalación,RCE 3,NA,12.35,12.35,COA_5
33799544,0142762399,RE29,0612,2,RCEE3CMXT4755,OS-61658142,46112,CONECTOR PREPULIDO 250UM,Conector  SC,Instalación,RCE 3,NA,19.13,38.26,COA_5
33799563,0142763095,RE29,0392,1,RCEE3CMXT4503,OS-61660613,46112,Drop 120m,Fibra Preconectorizada,Instalación,RCE 3,NA,409.96,409.96,COA_3
33799563,0142763095,RE29,0392,1,RCEE3CMXT4503,OS-61660613,46112,DECODIFICADOR IPTV DIW377V MICROPHONES,STB,Instalación,RCE 3,NA,1222.11,1222.11,COA_3
33799563,0142763095,RE29,0392,15,RCEE3CMXT4503,OS-61660613,46112,TENSOR PARA ACOMETIDA,Miselaneo,Instalación,RCE 3,NA,5.97,89.55,COA_3
33799563,0142763095,RE29,0392,1,RCEE3CMXT4503,OS-61660613,46112,ONT FIBERHOME HG145F1,ONT,Instalación,RCE 3,NA,520.27,520.27,COA_3
33799615,0142763020,RE29,0190,2,RCEE3CMXT4509,OS-61660652,46112,HERRAJE TIPO D 5MM GALVANIZADO INMERSION,Miselaneo,Instalación,RCE 3,NA,10.29,20.58,COA_7
33799615,0142763020,RE29,0190,10,RCEE3CMXT4509,OS-61660652,46112,GRAPA P/CABLE COAX BCA CLAVO 3/4,Miselaneo,Instalación,RCE 3,NA,7.67,76.7,COA_7
33799615,0142763020,RE29,0190,1,RCEE3CMXT4509,OS-61660652,46112,HEBILLA ACERO  5/8,Miselaneo,Instalación,RCE 3,NA,1.79,1.79,COA_7
33799615,0142763020,RE29,0190,1,RCEE3CMXT4509,OS-61660652,46112,ONT FIBERHOME HG145F1,ONT,Instalación,RCE 3,NA,520.27,520.27,COA_7
33799615,0142763020,RE29,0190,1,RCEE3CMXT4509,OS-61660652,46112,Drop 150m,Fibra Preconectorizada,Instalación,RCE 3,NA,535.01,535.01,COA_7
33799990,0125415686,RE29,0091,1,RCEE3CMXT3890,OS-61660959,46112,ONT FIBERHOME HG145F1,ONT,Soporte,RCE 3,Falla Red Wifi ONT,520.27,520.27,COA_1
33800000,0142379670,RE29,0794,2,RCEE3CMXT5206,OS-61660970,46112,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Soporte,RCE 3,Falla Conector Prepulido,9.07,18.14,COA_5
33800000,0142379670,RE29,0794,3,RCEE3CMXT5206,OS-61660970,46112,GRAPA P/CABLE COAX BCA CLAVO 3/4,Miselaneo,Soporte,RCE 3,Falla Conector Prepulido,7.67,23.01,COA_5
33800085,0100166383,RE29,0060,2,RCEE3CMXT1757,OS-61661041,46112,CONECTOR PREPULIDO 250UM,Conector  SC,Addon Wifi Extender,RCE 3,NA,19.13,38.26,COA_1
33800085,0100166383,RE29,0060,1,RCEE3CMXT1757,OS-61661041,46112,AP FIBERHOME MODELO SR1041E WIFI 6,Extender,Addon Wifi Extender,RCE 3,NA,297.27,297.27,COA_1
33800233,0142763238,RE29,0770,1,RCEE3CMXT5146,OS-61661161,46112,ONT FIBERHOME HG145F1,ONT,Instalación,RCE 3,NA,520.27,520.27,COA_7
33800233,0142763238,RE29,0770,2,RCEE3CMXT5146,OS-61661161,46112,FORMATOS UNIVERSALES DE SERVICIO,Miselaneo,Instalación,RCE 3,NA,1.51,3.02,COA_7
33800233,0142763238,RE29,0770,150,RCEE3CMXT5146,OS-61661161,46112,UNIFIBRA OPTICA DROP,Fibra Optica Carrete,Instalación,RCE 3,NA,3.13,469.5,COA_7
33800233,0142763238,RE29,0770,4,RCEE3CMXT5146,OS-61661161,46112,GRAPA P/CABLE COAX BCA CLAVO 3/4,Miselaneo,Instalación,RCE 3,NA,7.67,30.68,COA_7
33800233,0142763238,RE29,0770,2,RCEE3CMXT5146,OS-61661161,46112,CONECTOR PREPULIDO 250UM,Conector  SC,Instalación,RCE 3,NA,19.13,38.26,COA_7
33800414,0141439099,RE29,0091,2,RCEE3CMXT3890,OS-61661305,46112,CONECTOR PREPULIDO 250UM,Conector  SC,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",19.13,38.26,COA_1
33800414,0141439099,RE29,0091,140,RCEE3CMXT3890,OS-61661305,46112,UNIFIBRA OPTICA DROP,Fibra Optica Carrete,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",3.13,438.2,COA_1
33800836,0142763355,RE29,0141,1,RCEE3CMXT4162,OS-61661630,46112,SELLO TIPO CANDADO MODELO 8001,Miselaneo,Instalación,RCE 3,NA,1.47,1.47,COA_2
33800836,0142763355,RE29,0141,1,RCEE3CMXT4162,OS-61661630,46112,ONT FIBERHOME HG145F1,ONT,Instalación,RCE 3,NA,520.27,520.27,COA_2
33800836,0142763355,RE29,0141,1,RCEE3CMXT4162,OS-61661630,46112,DECODIFICADOR IPTV DIW377V MICROPHONES,STB,Instalación,RCE 3,NA,1222.11,1222.11,COA_2
33800836,0142763355,RE29,0141,1,RCEE3CMXT4162,OS-61661630,46112,DECODIFICADOR IPTV DIW377V MICROPHONES,STB,Instalación,RCE 3,NA,1222.11,1222.11,COA_2
33800836,0142763355,RE29,0141,30,RCEE3CMXT4162,OS-61661630,46112,CAB UTP CAT 6 BLANCO OUTDOOR BOB 305MTS,UTP,Instalación,RCE 3,NA,6.43,192.9,COA_2
33800836,0142763355,RE29,0141,13,RCEE3CMXT4162,OS-61661630,46112,TENSOR PARA ACOMETIDA,Miselaneo,Instalación,RCE 3,NA,5.97,77.61,COA_2
33800836,0142763355,RE29,0141,16,RCEE3CMXT4162,OS-61661630,46112,GRAPA P/CABLE COAX BCA CLAVO 3/4,Miselaneo,Instalación,RCE 3,NA,7.67,122.72,COA_2
33800836,0142763355,RE29,0141,11,RCEE3CMXT4162,OS-61661630,46112,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Instalación,RCE 3,NA,9.07,99.77,COA_2
33800988,0142763408,RE29,0805,1,RCEE3CMXT5233,OS-61661750,46112,FIBERHOME ONT 4GE 1POTS DUALBAND HG6145F,ONT,Instalación,RCE 3,NA,3.6,3.6,COA_3
33800988,0142763408,RE29,0805,160,RCEE3CMXT5233,OS-61661750,46112,UNIFIBRA OPTICA DROP,Fibra Optica Carrete,Instalación,RCE 3,NA,3.13,500.8,COA_3
33801060,0142763226,RE29,0867,1,RCEE3CMXT5319,OS-61661806,46112,DIW362 WIFI4K2GB STB SAGEM C/CONTROL T4H,STB,Instalación,RCE 3,NA,#N/D,#N/D,COA_6
33801060,0142763226,RE29,0867,1,RCEE3CMXT5319,OS-61661806,46112,Drop 120m,Fibra Preconectorizada,Instalación,RCE 3,NA,409.96,409.96,COA_6
33801060,0142763226,RE29,0867,1,RCEE3CMXT5319,OS-61661806,46112,ONT HUAWEI HG8145X6-10,ONT,Instalación,RCE 3,NA,537.99,537.99,COA_6
33801060,0142763226,RE29,0867,10,RCEE3CMXT5319,OS-61661806,46112,CAB UTP CAT 6 BLANCO OUTDOOR BOB 305MTS,UTP,Instalación,RCE 3,NA,6.43,64.3,COA_6
33801060,0142763226,RE29,0867,2,RCEE3CMXT5319,OS-61661806,46112,CONECTOR RJ45 CAT 6,Conector UTP,Instalación,RCE 3,NA,1.89,3.78,COA_6
33801060,0142763226,RE29,0867,20,RCEE3CMXT5319,OS-61661806,46112,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Instalación,RCE 3,NA,9.07,181.4,COA_6
33801060,0142763226,RE29,0867,20,RCEE3CMXT5319,OS-61661806,46112,GRAPA P/CABLE COAX BCA CLAVO 3/4,Miselaneo,Instalación,RCE 3,NA,7.67,153.4,COA_6
33801060,0142763226,RE29,0867,10,RCEE3CMXT5319,OS-61661806,46112,TENSOR PARA ACOMETIDA,Miselaneo,Instalación,RCE 3,NA,5.97,59.7,COA_6
33801399,0141122618,RE29,0761,10,RCEE3CMXT5127,OS-61662057,46112,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",9.07,90.7,COA_5
33801399,0141122618,RE29,0761,2,RCEE3CMXT5127,OS-61662057,46112,CONECTOR PREPULIDO 250UM,Conector  SC,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",19.13,38.26,COA_5
33801399,0141122618,RE29,0761,1,RCEE3CMXT5127,OS-61662057,46112,HUAWEI OPTISTAR K562E,Extender,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",498.97,498.97,COA_5
33801399,0141122618,RE29,0761,15,RCEE3CMXT5127,OS-61662057,46112,TENSOR PARA ACOMETIDA,Miselaneo,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",5.97,89.55,COA_5
33801399,0141122618,RE29,0761,150,RCEE3CMXT5127,OS-61662057,46112,UNIFIBRA OPTICA DROP,Fibra Optica Carrete,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",3.13,469.5,COA_5
33801502,0142763687,RE29,0060,1,RCEE3CMXT1757,OS-61662146,46112,ONT FIBERHOME HG145F1,ONT,Instalación,RCE 3,NA,520.27,520.27,COA_1
33801502,0142763687,RE29,0060,240,RCEE3CMXT1757,OS-61662146,46112,UNIFIBRA OPTICA DROP,Fibra Optica Carrete,Instalación,RCE 3,NA,3.13,751.2,COA_1
33801502,0142763687,RE29,0060,6,RCEE3CMXT1757,OS-61662146,46112,TENSOR PARA ACOMETIDA,Miselaneo,Instalación,RCE 3,NA,5.97,35.82,COA_1
33801502,0142763687,RE29,0060,2,RCEE3CMXT1757,OS-61662146,46112,CONECTOR PREPULIDO 250UM,Conector  SC,Instalación,RCE 3,NA,19.13,38.26,COA_1
33801608,Hallazgos,RE29,0147,2,RCEE3CMXT4195,NA,46112,HERRAJE TIPO D 5MM GALVANIZADO INMERSION,Miselaneo,Mantenimiento Mayor,RCE 3,NA,10.29,20.58,COA_2
33801608,Hallazgos,RE29,0147,1,RCEE3CMXT4195,NA,46112,HEBILLA ACERO  5/8,Miselaneo,Mantenimiento Mayor,RCE 3,NA,1.79,1.79,COA_2
33801634,Hallazgos,RE29,0658,1,RCEE3CMXT4831,NA,46112,CINTA DE AISLAR NEGRA,Miselaneo,Mantenimiento Mayor,RCE 3,NA,9.04,9.04,COA_2
33801634,Hallazgos,RE29,0658,15,RCEE3CMXT4831,NA,46112,TENSOR PARA ACOMETIDA,Miselaneo,Mantenimiento Mayor,RCE 3,NA,5.97,89.55,COA_2
33801781,0118021298,RE29,0821,20,RCEE3CMXT5256,OS-61662360,46112,GRAPA P/CABLE COAX BCA CLAVO 3/4,Miselaneo,Soporte,RCE 3,ONT No Configurada (Sin Servicio),7.67,153.4,COA_7
33801781,0118021298,RE29,0821,20,RCEE3CMXT5256,OS-61662360,46112,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Soporte,RCE 3,ONT No Configurada (Sin Servicio),9.07,181.4,COA_7
33801860,0142763445,RE29,0754,1,RCEE3CMXT5107,OS-61662421,46112,Drop 250m,Fibra Preconectorizada,Instalación,RCE 3,NA,795.86,795.86,COA_7
33801860,0142763445,RE29,0754,1,RCEE3CMXT5107,OS-61662421,46112,ONT FIBERHOME HG145F1,ONT,Instalación,RCE 3,NA,520.27,520.27,COA_7
